
time,wx,wy,wz,ax,ay,az
36.786,-0.24,0.60,-0.24,0.17,0.02,0.93
36.787,-0.24,0.60,-0.24,0.16,0.27,0.94
36.79,-0.24,0.60,-0.24,0.26,0.60,0.57
36.791,-0.28,0.47,-0.25,0.26,0.60,0.57
36.795,-0.28,0.47,-0.25,0.59,0.91,-0.02
36.795,-0.32,0.28,-0.24,0.59,0.91,-0.02
36.802,-0.35,0.08,-0.23,0.59,0.91,-0.02
36.804,-0.35,0.08,-0.23,0.94,1.14,-0.69
36.805,-0.35,0.08,-0.23,1.20,1.21,-1.21
36.805,-0.38,-0.08,-0.21,1.20,1.21,-1.21
36.81,-0.38,-0.08,-0.21,1.46,1.19,-1.40
36.81,-0.38,-0.16,-0.16,1.46,1.19,-1.40
36.814,-0.38,-0.16,-0.16,1.76,1.14,-1.47
36.815,-0.36,-0.13,-0.09,1.76,1.14,-1.47
36.82,-0.32,-0.00,-0.00,1.76,1.14,-1.47
36.822,-0.32,-0.00,-0.00,1.82,0.95,-1.44
36.825,-0.32,-0.00,-0.00,2.58,0.60,-1.40
36.826,-0.27,0.19,0.07,2.58,0.60,-1.40
36.83,-0.27,0.19,0.07,3.11,0.15,-1.28
36.831,-0.24,0.34,0.13,3.11,0.15,-1.28
36.851,-0.24,0.34,0.13,2.73,-0.27,-1.31
36.855,-0.21,0.44,0.17,2.73,-0.27,-1.31
36.856,-0.21,0.44,0.17,2.34,-0.64,-1.46
36.858,-0.19,0.52,0.20,2.34,-0.64,-1.46
36.859,-0.18,0.58,0.20,2.34,-0.64,-1.46
36.86,-0.18,0.58,0.20,2.07,-1.00,-1.54
36.862,-0.18,0.58,0.20,1.51,-1.23,-1.63
36.863,-0.17,0.61,0.18,1.51,-1.23,-1.63
36.864,-0.17,0.61,0.18,0.87,-1.36,-1.76
36.865,-0.16,0.63,0.17,0.87,-1.36,-1.76
36.867,-0.16,0.63,0.17,0.28,-1.43,-1.84
36.868,-0.16,0.65,0.16,0.28,-1.43,-1.84
36.869,-0.18,0.65,0.15,0.28,-1.43,-1.84
36.871,-0.18,0.65,0.15,-0.30,-1.38,-1.79
36.872,-0.20,0.65,0.14,-0.30,-1.38,-1.79
36.873,-0.20,0.65,0.14,-0.76,-1.16,-1.59
36.886,-0.22,0.63,0.12,-0.76,-1.16,-1.59
36.888,-0.22,0.63,0.12,-1.14,-0.94,-1.40
36.889,-0.22,0.63,0.12,-1.43,-0.62,-1.19
36.89,-0.26,0.59,0.10,-1.43,-0.62,-1.19
36.891,-0.26,0.59,0.10,-1.66,-0.31,-1.02
36.891,-0.30,0.53,0.07,-1.66,-0.31,-1.02
36.892,-0.35,0.42,0.04,-1.66,-0.31,-1.02
36.893,-0.35,0.42,0.04,-1.83,0.06,-0.93
36.895,-0.35,0.42,0.04,-1.93,0.42,-0.89
36.896,-0.39,0.30,0.01,-1.93,0.42,-0.89
36.901,-0.42,0.17,-0.02,-1.93,0.42,-0.89
36.903,-0.42,0.17,-0.02,-1.94,0.70,-0.87
36.906,-0.44,0.07,-0.04,-1.94,0.70,-0.87
36.907,-0.44,0.07,-0.04,-1.83,0.93,-0.89
36.91,-0.44,-0.01,-0.05,-1.83,0.93,-0.89
36.911,-0.44,-0.01,-0.05,-1.62,1.12,-0.92
36.915,-0.43,-0.07,-0.06,-1.62,1.12,-0.92
36.916,-0.43,-0.07,-0.06,-1.31,1.29,-0.86
36.921,-0.41,-0.12,-0.07,-1.31,1.29,-0.86
36.923,-0.41,-0.12,-0.07,-0.91,1.35,-0.72
36.925,-0.38,-0.16,-0.06,-0.91,1.35,-0.72
36.926,-0.38,-0.16,-0.06,-0.43,1.38,-0.51
36.931,-0.34,-0.20,-0.05,-0.43,1.38,-0.51
36.931,-0.34,-0.20,-0.05,0.08,1.35,-0.36
36.936,-0.29,-0.22,-0.04,0.08,1.35,-0.36
36.938,-0.29,-0.22,-0.04,0.59,1.25,-0.29
36.941,-0.24,-0.22,-0.02,0.59,1.25,-0.29
36.942,-0.24,-0.22,-0.02,1.04,1.09,-0.35
36.946,-0.19,-0.19,-0.01,1.04,1.09,-0.35
36.947,-0.19,-0.19,-0.01,1.41,0.84,-0.50
36.952,-0.19,-0.19,-0.01,1.64,0.57,-0.63
36.954,-0.15,-0.15,0.01,1.64,0.57,-0.63
36.957,-0.15,-0.15,0.01,1.66,0.21,-0.68
36.958,-0.12,-0.08,0.01,1.66,0.21,-0.68
36.961,-0.10,0.02,0.02,1.66,0.21,-0.68
36.962,-0.10,0.02,0.02,1.62,-0.08,-0.66
36.969,-0.10,0.02,0.02,1.51,-0.26,-0.54
36.973,-0.08,0.13,0.02,1.51,-0.26,-0.54
36.974,-0.06,0.22,0.01,1.51,-0.26,-0.54
36.976,-0.06,0.22,0.01,1.26,-0.37,-0.32
36.977,-0.05,0.28,-0.01,1.26,-0.37,-0.32
36.977,-0.05,0.28,-0.01,0.83,-0.53,0.03
36.982,-0.03,0.30,-0.02,0.83,-0.53,0.03
36.983,-0.03,0.30,-0.02,0.56,-0.74,0.42
36.998,-0.00,0.30,-0.04,0.56,-0.74,0.42
37.0,-0.00,0.30,-0.04,0.38,-0.78,0.59
37.001,-0.00,0.30,-0.04,0.10,-0.81,0.56
37.003,0.03,0.28,-0.07,0.10,-0.81,0.56
37.004,0.03,0.28,-0.07,-0.23,-0.81,0.56
37.004,0.06,0.23,-0.10,-0.23,-0.81,0.56
37.024,0.06,0.23,-0.10,-0.53,-0.69,0.57
37.026,0.09,0.19,-0.13,-0.53,-0.69,0.57
37.027,0.11,0.15,-0.15,-0.53,-0.69,0.57
37.028,0.11,0.15,-0.15,-0.71,-0.57,0.55
37.029,0.14,0.11,-0.17,-0.71,-0.57,0.55
37.031,0.14,0.11,-0.17,-0.89,-0.40,0.54
37.032,0.17,0.07,-0.18,-0.89,-0.40,0.54
37.034,0.17,0.07,-0.18,-1.18,-0.24,0.52
37.035,0.17,0.07,-0.18,-1.33,-0.02,0.54
37.036,0.20,0.03,-0.18,-1.33,-0.02,0.54
37.037,0.23,-0.01,-0.18,-1.33,-0.02,0.54
37.038,0.23,-0.01,-0.18,-1.40,0.20,0.55
37.039,0.23,-0.01,-0.18,-1.42,0.43,0.57
37.04,0.25,-0.05,-0.17,-1.42,0.43,0.57
37.04,0.28,-0.08,-0.16,-1.42,0.43,0.57
37.041,0.28,-0.08,-0.16,-1.38,0.59,0.58
37.042,0.30,-0.12,-0.15,-1.38,0.59,0.58
37.042,0.30,-0.12,-0.15,-1.31,0.75,0.57
37.046,0.30,-0.12,-0.15,-1.21,0.91,0.50
37.048,0.31,-0.16,-0.14,-1.21,0.91,0.50
37.053,0.31,-0.16,-0.14,-1.13,1.03,0.37
37.054,0.32,-0.19,-0.13,-1.13,1.03,0.37
37.057,0.32,-0.19,-0.13,-0.99,1.15,0.24
37.058,0.32,-0.22,-0.12,-0.99,1.15,0.24
37.061,0.32,-0.22,-0.12,-0.91,1.27,0.10
37.062,0.32,-0.25,-0.10,-0.91,1.27,0.10
37.068,0.32,-0.25,-0.10,-0.85,1.35,-0.04
37.07,0.32,-0.26,-0.09,-0.85,1.35,-0.04
37.072,0.32,-0.26,-0.09,-0.78,1.34,-0.23
37.073,0.32,-0.26,-0.08,-0.78,1.34,-0.23
37.077,0.32,-0.26,-0.08,-0.76,1.37,-0.34
37.077,0.31,-0.23,-0.07,-0.76,1.37,-0.34
37.082,0.29,-0.20,-0.06,-0.76,1.37,-0.34
37.082,0.29,-0.20,-0.06,-0.68,1.39,-0.32
37.086,0.27,-0.17,-0.05,-0.68,1.39,-0.32
37.087,0.27,-0.17,-0.05,-0.72,1.34,-0.22
37.091,0.27,-0.17,-0.05,-0.73,1.31,-0.12
37.092,0.25,-0.15,-0.04,-0.73,1.31,-0.12
37.097,0.25,-0.15,-0.04,-0.77,1.26,-0.05
37.097,0.23,-0.15,-0.04,-0.77,1.26,-0.05
37.113,0.20,-0.16,-0.03,-0.77,1.26,-0.05
37.115,0.20,-0.16,-0.03,-0.82,1.22,0.03
37.116,0.18,-0.16,-0.02,-0.82,1.22,0.03
37.117,0.18,-0.16,-0.02,-0.85,1.15,0.12
37.117,0.16,-0.16,-0.02,-0.85,1.15,0.12
37.119,0.16,-0.16,-0.02,-0.85,1.02,0.23
37.12,0.16,-0.16,-0.02,-0.80,0.96,0.31
37.121,0.15,-0.15,-0.01,-0.80,0.96,0.31
37.122,0.15,-0.15,-0.01,-0.77,0.89,0.31
37.123,0.14,-0.15,0.00,-0.77,0.89,0.31
37.139,0.14,-0.15,0.01,-0.77,0.89,0.31
37.14,0.14,-0.15,0.01,-0.72,0.82,0.30
37.142,0.14,-0.15,0.01,-0.68,0.78,0.28
37.142,0.13,-0.15,0.02,-0.68,0.78,0.28
37.143,0.13,-0.15,0.02,-0.59,0.74,0.29
37.144,0.13,-0.15,0.03,-0.59,0.74,0.29
37.144,0.13,-0.15,0.03,-0.53,0.71,0.29
37.145,0.12,-0.14,0.04,-0.53,0.71,0.29
37.147,0.11,-0.12,0.04,-0.53,0.71,0.29
37.148,0.11,-0.12,0.04,-0.44,0.75,0.31
37.152,0.10,-0.11,0.04,-0.44,0.75,0.31
37.153,0.10,-0.11,0.04,-0.34,0.81,0.33
37.157,0.10,-0.11,0.04,-0.34,0.82,0.37
37.158,0.10,-0.10,0.04,-0.34,0.82,0.37
37.162,0.10,-0.10,0.04,-0.32,0.82,0.39
37.163,0.09,-0.10,0.04,-0.32,0.82,0.39
37.169,0.09,-0.10,0.04,-0.32,0.87,0.46
37.171,0.08,-0.09,0.05,-0.32,0.87,0.46
37.172,0.07,-0.07,0.05,-0.32,0.87,0.46
37.173,0.07,-0.07,0.05,-0.35,0.88,0.48
37.177,0.07,-0.07,0.05,-0.35,0.90,0.60
37.178,0.06,-0.07,0.05,-0.35,0.90,0.60
37.183,0.06,-0.07,0.05,-0.43,0.90,0.68
37.184,0.06,-0.07,0.06,-0.43,0.90,0.68
37.188,0.05,-0.07,0.07,-0.43,0.90,0.68
37.19,0.05,-0.07,0.07,-0.52,0.85,0.63
37.192,0.04,-0.05,0.08,-0.52,0.85,0.63
37.193,0.04,-0.05,0.08,-0.59,0.78,0.60
37.197,0.02,-0.04,0.09,-0.59,0.78,0.60
37.198,0.02,-0.04,0.09,-0.63,0.75,0.70
37.204,0.01,-0.03,0.10,-0.63,0.75,0.70
37.206,0.01,-0.03,0.10,-0.63,0.69,0.81
37.207,-0.00,-0.04,0.12,-0.63,0.69,0.81
37.208,-0.00,-0.04,0.12,-0.62,0.62,0.86
37.213,-0.00,-0.04,0.12,-0.62,0.58,0.90
37.213,-0.01,-0.06,0.13,-0.62,0.58,0.90
37.232,-0.01,-0.06,0.13,-0.59,0.54,0.88
37.234,-0.01,-0.07,0.13,-0.59,0.54,0.88
37.236,-0.01,-0.07,0.13,-0.58,0.48,0.87
37.237,-0.02,-0.07,0.14,-0.58,0.48,0.87
37.238,-0.02,-0.06,0.14,-0.58,0.48,0.87
37.239,-0.02,-0.06,0.14,-0.56,0.48,0.90
37.24,-0.02,-0.06,0.14,-0.56,0.48,0.90
37.241,-0.02,-0.06,0.14,-0.53,0.45,0.90
37.242,-0.02,-0.06,0.14,-0.48,0.41,0.94
37.243,-0.02,-0.07,0.14,-0.48,0.41,0.94
37.244,-0.02,-0.07,0.14,-0.44,0.45,0.96
37.245,-0.01,-0.07,0.14,-0.44,0.45,0.96
37.248,-0.01,-0.08,0.14,-0.44,0.45,0.96
37.249,-0.01,-0.08,0.14,-0.36,0.45,0.96
37.264,0.00,-0.09,0.14,-0.36,0.45,0.96
37.266,0.00,-0.09,0.14,-0.27,0.43,0.94
37.268,0.00,-0.09,0.14,-0.17,0.35,0.88
37.269,0.01,-0.11,0.14,-0.17,0.35,0.88
37.27,0.01,-0.11,0.15,-0.17,0.35,0.88
37.271,0.01,-0.11,0.15,-0.11,0.26,0.88
37.272,0.02,-0.10,0.15,-0.11,0.26,0.88
37.273,0.02,-0.10,0.15,-0.10,0.28,0.87
37.274,0.04,-0.08,0.16,-0.10,0.28,0.87
37.275,0.04,-0.08,0.16,-0.08,0.26,0.83
37.278,0.04,-0.08,0.16,-0.11,0.24,0.77
37.28,0.05,-0.04,0.17,-0.11,0.24,0.77
37.285,0.05,-0.04,0.17,-0.14,0.24,0.67
37.286,0.07,-0.01,0.17,-0.14,0.24,0.67
37.288,0.07,-0.01,0.17,-0.12,0.25,0.63
37.289,0.07,0.02,0.18,-0.12,0.25,0.63
37.293,0.07,0.02,0.18,-0.14,0.26,0.64
37.294,0.07,0.04,0.18,-0.14,0.26,0.64
37.298,0.07,0.04,0.18,-0.15,0.27,0.64
37.299,0.07,0.05,0.18,-0.15,0.27,0.64
37.303,0.07,0.05,0.18,-0.19,0.27,0.63
37.304,0.08,0.05,0.18,-0.19,0.27,0.63
37.308,0.08,0.05,0.18,-0.21,0.30,0.63
37.309,0.09,0.05,0.18,-0.21,0.30,0.63
37.313,0.09,0.05,0.18,-0.17,0.33,0.64
37.314,0.09,0.05,0.17,-0.17,0.33,0.64
37.319,0.09,0.05,0.17,-0.14,0.23,0.65
37.32,0.11,0.04,0.16,-0.14,0.23,0.65
37.323,0.11,0.04,0.16,-0.07,0.20,0.69
37.324,0.12,0.03,0.16,-0.07,0.20,0.69
37.329,0.13,0.02,0.15,-0.07,0.20,0.69
37.329,0.13,0.02,0.15,-0.05,0.19,0.74
37.336,0.13,0.02,0.15,-0.01,0.14,0.83
37.337,0.15,0.01,0.14,-0.01,0.14,0.83
37.339,0.16,0.01,0.12,-0.01,0.14,0.83
37.339,0.16,0.01,0.12,0.11,0.08,0.85
37.344,0.16,0.01,0.12,0.17,0.10,0.78
37.344,0.17,0.00,0.11,0.17,0.10,0.78
37.348,0.17,0.00,0.11,0.28,0.17,0.73
37.349,0.18,-0.01,0.09,0.28,0.17,0.73
37.354,0.19,-0.03,0.07,0.28,0.17,0.73
37.355,0.19,-0.03,0.07,0.49,0.24,0.65
37.359,0.20,-0.07,0.05,0.49,0.24,0.65
37.36,0.20,-0.07,0.05,0.81,0.27,0.48
37.364,0.19,-0.13,0.02,0.81,0.27,0.48
37.365,0.19,-0.13,0.02,1.25,0.32,0.18
37.382,0.19,-0.21,-0.02,1.25,0.32,0.18
37.384,0.19,-0.21,-0.02,1.75,0.30,-0.18
37.386,0.19,-0.21,-0.02,2.29,0.33,-0.61
37.388,0.18,-0.29,-0.07,2.29,0.33,-0.61
37.39,0.17,-0.37,-0.13,2.29,0.33,-0.61
37.392,0.17,-0.37,-0.13,2.81,0.52,-0.98
37.393,0.16,-0.43,-0.19,2.81,0.52,-0.98
37.394,0.16,-0.43,-0.19,3.08,0.69,-1.29
37.395,0.16,-0.43,-0.19,3.34,0.93,-1.46
37.396,0.16,-0.44,-0.25,3.34,0.93,-1.46
37.397,0.17,-0.37,-0.29,3.34,0.93,-1.46
37.399,0.17,-0.37,-0.29,3.21,1.13,-1.44
37.4,0.18,-0.20,-0.31,3.21,1.13,-1.44
37.401,0.18,-0.20,-0.31,2.59,1.35,-1.45
37.419,0.17,0.04,-0.29,2.59,1.35,-1.45
37.421,0.17,0.04,-0.29,1.84,1.53,-1.32
37.422,0.17,0.04,-0.29,1.22,1.60,-0.97
37.423,0.15,0.27,-0.22,1.22,1.60,-0.97
37.425,0.15,0.27,-0.22,0.78,1.50,-0.53
37.426,0.11,0.42,-0.15,0.78,1.50,-0.53
37.427,0.11,0.42,-0.15,0.35,1.24,-0.13
37.427,0.07,0.48,-0.08,0.35,1.24,-0.13
37.428,0.05,0.45,-0.03,0.35,1.24,-0.13
37.429,0.05,0.45,-0.03,-0.02,0.91,0.22
37.43,0.06,0.37,0.01,-0.02,0.91,0.22
37.431,0.06,0.37,0.01,-0.21,0.66,0.52
37.434,0.06,0.37,0.01,-0.41,0.56,0.50
37.436,0.10,0.29,0.02,-0.41,0.56,0.50
37.439,0.14,0.22,0.02,-0.41,0.56,0.50
37.44,0.14,0.22,0.02,-0.56,0.48,0.29
37.445,0.18,0.17,0.02,-0.56,0.48,0.29
37.446,0.18,0.17,0.02,-0.69,0.47,0.02
37.452,0.18,0.17,0.02,-0.77,0.38,-0.20
37.454,0.19,0.13,0.03,-0.77,0.38,-0.20
37.455,0.19,0.13,0.03,-0.78,0.31,-0.37
37.456,0.20,0.10,0.04,-0.78,0.31,-0.37
37.46,0.21,0.08,0.06,-0.78,0.31,-0.37
37.46,0.21,0.08,0.06,-0.72,0.25,-0.42
37.464,0.21,0.08,0.06,-0.65,0.19,-0.42
37.465,0.22,0.05,0.07,-0.65,0.19,-0.42
37.47,0.24,0.03,0.08,-0.65,0.19,-0.42
37.472,0.24,0.03,0.08,-0.55,0.07,-0.46
37.475,0.24,0.03,0.08,-0.48,-0.04,-0.58
37.475,0.25,0.02,0.09,-0.48,-0.04,-0.58
37.479,0.26,0.02,0.10,-0.48,-0.04,-0.58
37.48,0.26,0.02,0.10,-0.40,-0.18,-0.72
37.505,0.26,0.02,0.10,-0.30,-0.28,-0.85
37.511,0.26,0.02,0.10,-0.30,-0.28,-0.85
37.512,0.24,0.02,0.10,-0.30,-0.28,-0.85
37.513,0.24,0.02,0.10,-0.18,-0.34,-0.94
37.514,0.22,0.02,0.10,-0.18,-0.34,-0.94
37.515,0.22,0.02,0.10,-0.06,-0.40,-0.99
37.516,0.19,0.02,0.09,-0.06,-0.40,-0.99
37.517,0.19,0.02,0.09,0.01,-0.42,-1.08
37.542,0.19,0.02,0.09,0.03,-0.50,-1.19
37.542,0.16,0.02,0.08,0.03,-0.50,-1.19
37.543,0.16,0.02,0.08,0.04,-0.51,-1.22
37.544,0.12,0.02,0.08,0.04,-0.51,-1.22
37.545,0.12,0.02,0.08,0.05,-0.53,-1.26
37.545,0.08,0.03,0.07,0.05,-0.53,-1.26
37.546,0.04,0.05,0.06,0.05,-0.53,-1.26
37.546,0.04,0.05,0.06,0.09,-0.54,-1.24
37.547,0.04,0.05,0.06,0.21,-0.52,-1.18
37.548,0.01,0.06,0.05,0.21,-0.52,-1.18
37.548,0.01,0.06,0.05,0.32,-0.44,-1.06
37.549,-0.02,0.07,0.03,0.32,-0.44,-1.06
37.55,-0.04,0.07,0.01,0.32,-0.44,-1.06
37.55,-0.04,0.07,0.01,0.43,-0.37,-0.92
37.551,-0.04,0.07,0.01,0.44,-0.22,-0.81
37.551,-0.06,0.07,-0.02,0.44,-0.22,-0.81
37.552,-0.06,0.07,-0.02,0.40,-0.06,-0.69
37.552,-0.08,0.06,-0.04,0.40,-0.06,-0.69
37.553,-0.10,0.05,-0.06,0.40,-0.06,-0.69
37.554,-0.10,0.05,-0.06,0.42,0.16,-0.61
37.556,-0.10,0.05,-0.06,0.32,0.37,-0.59
37.557,-0.12,0.05,-0.08,0.32,0.37,-0.59
37.56,-0.12,0.05,-0.08,0.20,0.57,-0.59
37.561,-0.14,0.05,-0.09,0.20,0.57,-0.59
37.565,-0.16,0.06,-0.09,0.20,0.57,-0.59
37.566,-0.16,0.06,-0.09,0.11,0.77,-0.62
37.57,-0.16,0.06,-0.09,0.00,0.96,-0.62
37.572,-0.18,0.06,-0.08,0.00,0.96,-0.62
37.575,-0.18,0.06,-0.08,-0.13,1.04,-0.61
37.576,-0.21,0.07,-0.06,-0.13,1.04,-0.61
37.58,-0.23,0.09,-0.03,-0.13,1.04,-0.61
37.581,-0.23,0.09,-0.03,-0.21,1.03,-0.57
37.585,-0.23,0.09,-0.03,-0.18,0.96,-0.56
37.587,-0.26,0.09,0.00,-0.18,0.96,-0.56
37.59,-0.26,0.09,0.00,-0.13,0.75,-0.52
37.591,-0.29,0.11,0.04,-0.13,0.75,-0.52
37.595,-0.32,0.14,0.08,-0.13,0.75,-0.52
37.596,-0.32,0.14,0.08,-0.09,0.56,-0.41
37.601,-0.34,0.15,0.10,-0.09,0.56,-0.41
37.603,-0.34,0.15,0.10,-0.00,0.42,-0.33
37.606,-0.35,0.16,0.12,-0.00,0.42,-0.33
37.606,-0.35,0.16,0.12,0.04,0.21,-0.30
37.61,-0.37,0.15,0.12,0.04,0.21,-0.30
37.611,-0.37,0.15,0.12,-0.04,0.03,-0.37
37.615,-0.39,0.14,0.13,-0.04,0.03,-0.37
37.616,-0.39,0.14,0.13,-0.12,-0.13,-0.47
37.621,-0.41,0.13,0.13,-0.12,-0.13,-0.47
37.622,-0.41,0.13,0.13,-0.26,-0.27,-0.48
37.626,-0.41,0.13,0.13,-0.36,-0.35,-0.51
37.626,-0.43,0.12,0.13,-0.36,-0.35,-0.51
37.631,-0.44,0.12,0.13,-0.36,-0.35,-0.51
37.631,-0.44,0.12,0.13,-0.44,-0.42,-0.59
37.646,-0.46,0.11,0.12,-0.44,-0.42,-0.59
37.648,-0.46,0.11,0.12,-0.53,-0.50,-0.61
37.649,-0.46,0.11,0.12,-0.58,-0.58,-0.64
37.65,-0.47,0.10,0.12,-0.58,-0.58,-0.64
37.651,-0.49,0.09,0.12,-0.58,-0.58,-0.64
37.652,-0.49,0.09,0.12,-0.59,-0.58,-0.57
37.653,-0.49,0.09,0.12,-0.57,-0.59,-0.51
37.654,-0.50,0.08,0.11,-0.57,-0.59,-0.51
37.681,-0.50,0.07,0.10,-0.57,-0.59,-0.51
37.682,-0.50,0.07,0.10,-0.54,-0.55,-0.53
37.684,-0.51,0.06,0.09,-0.54,-0.55,-0.53
37.686,-0.51,0.06,0.09,-0.59,-0.54,-0.51
37.687,-0.51,0.06,0.09,-0.61,-0.46,-0.55
37.687,-0.51,0.05,0.08,-0.61,-0.46,-0.55
37.688,-0.53,0.04,0.07,-0.61,-0.46,-0.55
37.689,-0.53,0.04,0.07,-0.64,-0.40,-0.55
37.689,-0.53,0.04,0.07,-0.65,-0.31,-0.55
37.69,-0.54,0.04,0.06,-0.65,-0.31,-0.55
37.691,-0.54,0.04,0.06,-0.65,-0.22,-0.56
37.691,-0.55,0.02,0.06,-0.65,-0.22,-0.56
37.692,-0.55,0.02,0.06,-0.67,-0.10,-0.57
37.692,-0.57,0.01,0.06,-0.67,-0.10,-0.57
37.693,-0.57,0.01,0.06,-0.64,-0.03,-0.53
37.693,-0.58,0.01,0.07,-0.64,-0.03,-0.53
37.696,-0.58,0.01,0.07,-0.68,0.06,-0.50
37.697,-0.59,0.01,0.07,-0.68,0.06,-0.50
37.702,-0.60,0.02,0.08,-0.68,0.06,-0.50
37.704,-0.60,0.02,0.08,-0.71,0.06,-0.45
37.707,-0.60,0.02,0.08,-0.66,0.01,-0.41
37.709,-0.62,0.02,0.09,-0.66,0.01,-0.41
37.711,-0.62,0.02,0.09,-0.64,-0.04,-0.30
37.712,-0.63,0.02,0.09,-0.64,-0.04,-0.30
37.718,-0.64,0.02,0.09,-0.64,-0.04,-0.30
37.721,-0.64,0.02,0.09,-0.56,-0.07,-0.20
37.722,-0.64,0.01,0.09,-0.56,-0.07,-0.20
37.723,-0.64,0.01,0.09,-0.53,-0.10,-0.19
37.726,-0.64,0.01,0.09,-0.54,-0.16,-0.25
37.727,-0.66,-0.01,0.09,-0.54,-0.16,-0.25
37.731,-0.68,-0.02,0.08,-0.54,-0.16,-0.25
37.732,-0.68,-0.02,0.08,-0.56,-0.23,-0.30
37.737,-0.68,-0.02,0.08,-0.54,-0.28,-0.34
37.738,-0.69,-0.03,0.08,-0.54,-0.28,-0.34
37.741,-0.71,-0.03,0.07,-0.54,-0.28,-0.34
37.742,-0.71,-0.03,0.07,-0.54,-0.35,-0.32
37.747,-0.71,-0.04,0.07,-0.54,-0.35,-0.32
37.747,-0.71,-0.04,0.07,-0.58,-0.45,-0.23
37.765,-0.71,-0.04,0.07,-0.58,-0.49,-0.20
37.766,-0.72,-0.04,0.06,-0.58,-0.49,-0.20
37.786,-0.72,-0.04,0.06,-0.58,-0.49,-0.20
37.788,-0.72,-0.04,0.06,-0.54,-0.53,-0.19
37.788,-0.72,-0.04,0.06,-0.52,-0.55,-0.07
37.789,-0.72,-0.04,0.05,-0.52,-0.55,-0.07
37.79,-0.72,-0.04,0.05,-0.48,-0.60,0.02
37.791,-0.71,-0.04,0.05,-0.48,-0.60,0.02
37.792,-0.70,-0.05,0.04,-0.48,-0.60,0.02
37.794,-0.70,-0.05,0.04,-0.46,-0.58,0.05
37.795,-0.70,-0.05,0.03,-0.46,-0.58,0.05
37.796,-0.70,-0.05,0.03,-0.46,-0.64,0.13
37.797,-0.70,-0.05,0.03,-0.48,-0.69,0.17
37.798,-0.69,-0.06,0.02,-0.48,-0.69,0.17
37.799,-0.68,-0.06,0.01,-0.48,-0.69,0.17
37.8,-0.68,-0.06,0.01,-0.50,-0.71,0.16
37.801,-0.67,-0.06,-0.00,-0.50,-0.71,0.16
37.802,-0.67,-0.06,-0.00,-0.53,-0.70,0.22
37.803,-0.67,-0.06,-0.02,-0.53,-0.70,0.22
37.803,-0.67,-0.06,-0.02,-0.56,-0.64,0.30
37.804,-0.66,-0.07,-0.03,-0.56,-0.64,0.30
37.804,-0.66,-0.07,-0.03,-0.58,-0.55,0.38
37.808,-0.66,-0.07,-0.03,-0.57,-0.46,0.45
37.81,-0.65,-0.08,-0.05,-0.57,-0.46,0.45
37.812,-0.65,-0.08,-0.05,-0.57,-0.30,0.55
37.813,-0.65,-0.09,-0.05,-0.57,-0.30,0.55
37.817,-0.65,-0.09,-0.05,-0.57,-0.16,0.62
37.819,-0.65,-0.11,-0.06,-0.57,-0.16,0.62
37.822,-0.65,-0.13,-0.06,-0.57,-0.16,0.62
37.823,-0.65,-0.13,-0.06,-0.58,-0.11,0.62
37.827,-0.64,-0.14,-0.06,-0.58,-0.11,0.62
37.828,-0.64,-0.14,-0.06,-0.60,-0.08,0.56
37.832,-0.64,-0.14,-0.06,-0.55,-0.09,0.55
37.833,-0.65,-0.14,-0.06,-0.55,-0.09,0.55
37.837,-0.65,-0.14,-0.07,-0.55,-0.09,0.55
37.838,-0.65,-0.14,-0.07,-0.49,-0.03,0.59
37.842,-0.65,-0.13,-0.07,-0.49,-0.03,0.59
37.843,-0.65,-0.13,-0.07,-0.47,0.01,0.68
37.847,-0.64,-0.12,-0.08,-0.47,0.01,0.68
37.848,-0.64,-0.12,-0.08,-0.46,-0.03,0.74
37.852,-0.64,-0.12,-0.08,-0.45,-0.11,0.79
37.854,-0.64,-0.12,-0.08,-0.45,-0.11,0.79
37.857,-0.64,-0.12,-0.08,-0.45,-0.12,0.85
37.858,-0.63,-0.13,-0.09,-0.45,-0.12,0.85
37.862,-0.63,-0.14,-0.09,-0.45,-0.12,0.85
37.863,-0.63,-0.14,-0.09,-0.40,-0.20,0.86
37.868,-0.62,-0.15,-0.09,-0.40,-0.20,0.86
37.869,-0.62,-0.15,-0.09,-0.29,-0.29,0.88
37.872,-0.62,-0.16,-0.10,-0.29,-0.29,0.88
37.873,-0.62,-0.16,-0.10,-0.24,-0.32,0.85
37.877,-0.62,-0.16,-0.10,-0.19,-0.41,0.83
37.878,-0.61,-0.16,-0.11,-0.19,-0.41,0.83
37.882,-0.61,-0.16,-0.11,-0.14,-0.41,0.81
37.883,-0.61,-0.16,-0.12,-0.14,-0.41,0.81
37.888,-0.60,-0.17,-0.13,-0.14,-0.41,0.81
37.89,-0.60,-0.17,-0.13,-0.11,-0.37,0.85
37.893,-0.59,-0.17,-0.14,-0.11,-0.37,0.85
37.893,-0.59,-0.17,-0.14,-0.10,-0.36,0.77
37.897,-0.59,-0.17,-0.14,-0.09,-0.30,0.62
37.898,-0.58,-0.17,-0.14,-0.09,-0.30,0.62
37.914,-0.57,-0.16,-0.14,-0.09,-0.30,0.62
37.916,-0.57,-0.16,-0.14,-0.05,-0.24,0.47
37.917,-0.57,-0.16,-0.14,0.05,-0.20,0.38
37.918,-0.56,-0.14,-0.13,0.05,-0.20,0.38
